sid,district,name,lat,lon,cap,need,stock,deficit,surplus,zero_share
281,中和區,捷運南勢角站(4號出口),24.98942,121.50998,96.0,47.7,21.3,33.5,0.0,4.4
282,中和區,捷運景安站,24.99352,121.50472,96.0,32.7,50.0,0.0,0.0,3.0
283,中和區,捷運景平站,24.99202,121.51563,51.0,13.5,16.5,0.0,0.0,0.6
284,中和區,捷運景平站(景平路278巷口),24.99244,121.51513,23.0,6.4,7.2,0.3,0.0,3.5
285,中和區,捷運橋和站,25.00381,121.49082,62.0,4.7,14.5,0.0,9.0,0.0
286,中和區,捷運永安市場站,25.00049,121.51111,99.0,40.8,59.2,0.0,0.0,0.7
287,中和區,捷運秀朗橋站,24.99045,121.52496,77.0,21.2,22.9,1.5,0.0,4.0
288,中和區,新北市立中和高級中學,24.99424,121.4786,42.0,6.1,9.3,0.0,0.0,14.5
289,中和區,新生街112巷口(欽禾社區),25.00273,121.48345,40.0,7.2,13.8,0.0,0.0,0.0
290,中和區,景安板南路口,24.99228,121.50424,39.0,12.5,14.2,0.1,0.0,17.1
291,中和區,景平橋和路口,25.00672,121.49479,15.0,0.0,0.0,0.0,0.0,100.0
292,中和區,景新國小,24.98893,121.5148,14.0,8.5,6.0,3.8,0.0,2.0
293,中和區,景新立體停車場,24.98985,121.51301,12.0,3.9,4.7,0.0,0.0,1.7
294,中和區,景本里集會所,24.98933,121.51326,15.0,7.6,4.4,4.3,0.0,2.3
295,中和區,板南立言街口,25.00655,121.48791,50.0,19.4,33.4,0.0,0.0,1.6
296,中和區,板南路492號,25.00754,121.48582,29.0,10.2,15.9,0.0,0.0,3.5
297,中和區,民享藝文特區,25.00354,121.47529,50.0,6.4,15.7,0.0,8.3,0.1
298,中和區,民德立體停車場,24.99909,121.46836,32.0,16.5,11.1,7.9,0.0,0.6
299,中和區,民德路口,25.00203,121.46885,15.0,10.5,6.6,5.5,0.0,9.7
300,中和區,民有公園,25.00863,121.47468,48.0,5.4,13.0,0.0,6.8,1.8
301,中和區,民樂人行廣場,25.00184,121.48265,42.0,7.2,12.1,0.0,0.0,1.0
302,中和區,民樂停車場,25.00134,121.48391,20.0,9.8,9.0,2.3,0.0,1.0
303,中和區,水之公園,25.013,121.48411,18.0,3.4,7.3,0.0,3.4,3.7
304,中和區,水源路29巷/光華街口,25.00414,121.50429,11.0,7.6,4.9,3.8,0.0,2.3
305,中和區,漳和國中,25.00244,121.50505,65.0,15.1,23.2,0.0,0.0,3.7
306,中和區,烘爐地山下籃球場,24.9798,121.4987,14.0,2.3,4.3,0.0,0.0,12.3
307,中和區,環河西路三段(日安社區),25.00774,121.49321,32.0,4.0,11.5,0.0,6.8,0.4
308,中和區,瓦?溝(福真里),25.00402,121.49439,41.0,1.9,14.4,0.0,12.2,0.0
309,中和區,瓦磘溝(福真里),25.00402,121.49439,41.0,0.9,11.9,0.0,9.9,0.1
310,中和區,碧河宮,24.99665,121.49314,46.0,16.6,23.4,0.0,0.0,6.5
311,中和區,碧河里公園(建康路),25.00013,121.49171,16.0,12.4,11.7,2.6,0.0,6.4
312,中和區,福和宮,25.00111,121.50195,57.0,22.9,34.6,0.0,0.0,2.4
313,中和區,福祥永和路口,25.00365,121.49938,11.0,7.2,5.3,2.9,0.0,3.2
314,中和區,福祥里(中和溝),25.00593,121.49957,39.0,4.6,9.1,0.0,0.0,0.4
315,中和區,秀山公園(北側),24.99592,121.52327,14.0,9.1,5.4,5.1,0.0,1.7
316,中和區,秀山國小,24.99612,121.52192,70.0,3.4,18.3,0.0,14.3,0.3
317,中和區,秀朗成功路口,24.9956,121.52655,51.0,5.4,13.5,0.0,7.3,0.1
318,中和區,秀朗路三段10巷12弄,24.99719,121.52567,17.0,8.7,7.1,2.9,0.0,3.0
319,中和區,積穗國中,24.99977,121.47808,33.0,6.9,9.4,0.0,0.0,1.0
320,中和區,興南路二段231巷口,24.98229,121.5035,19.0,3.4,5.8,0.0,0.0,2.5
321,中和區,興南路二段34巷口,24.98539,121.50701,32.0,18.4,11.3,9.9,0.0,0.4
322,中和區,莒光德光路口,25.00429,121.47223,15.0,12.0,5.5,8.3,0.0,4.0
323,中和區,莒光華安街口,24.99467,121.46876,17.0,2.8,4.3,0.0,0.0,9.5
324,中和區,莒光路136巷口,25.00133,121.47261,15.0,8.9,3.4,6.8,0.0,6.1
325,中和區,華夏科技大學,24.98067,121.50765,58.0,10.7,9.6,2.6,0.0,4.0
326,中和區,華夏科技大學(華新街),24.98247,121.50785,16.0,8.2,4.3,5.2,0.0,9.0
327,中和區,華新街109巷11弄,24.97996,121.50873,53.0,6.7,9.1,0.0,0.0,5.2
328,中和區,華新街143巷,24.97942,121.50632,15.0,7.9,5.3,3.7,0.0,4.8
329,中和區,華福公園,24.99728,121.46529,16.0,7.7,3.3,5.5,0.0,5.2
330,中和區,華福市民活動中心,24.99548,121.46753,36.0,2.3,8.1,0.0,5.4,0.6
331,中和區,連城路469巷21弄,24.99508,121.48432,12.0,5.7,4.3,2.2,0.0,1.8
332,中和區,遠東世紀廣場C棟,24.99853,121.48645,26.0,14.7,11.9,4.9,0.0,14.4
333,中和區,遠雄左岸,25.00983,121.48808,50.0,8.7,19.3,0.0,9.2,2.1
334,中和區,錦和運動公園,24.99213,121.49073,64.0,9.2,12.9,0.0,0.0,7.1
335,中和區,錦和高中,24.99351,121.49076,28.0,13.7,11.7,4.0,0.0,17.9
336,中和區,雙和醫院,24.99367,121.49411,37.0,8.9,8.8,1.5,0.0,11.3
337,中和區,雙和醫院(圓通路252巷口),24.99092,121.49373,36.0,9.7,13.9,0.0,0.0,5.1
338,中和區,飛駝二村,24.9836,121.51138,11.0,8.8,5.1,5.0,0.0,2.0
339,中和區,飛駝社區(興南路),24.98347,121.50483,40.0,11.5,9.1,4.1,0.0,1.0
340,五股區,中興路二段37巷口,25.0754,121.4624,20.0,1.8,9.1,0.0,7.0,0.6
341,五股區,五工二五工一路口(泰博科技),25.07155,121.45362,20.0,9.9,12.7,0.0,0.0,5.9
342,五股區,五工五五權路口,25.0665,121.4497,18.0,13.5,10.7,4.8,0.0,21.3
343,五股區,五股國民運動中心,25.09537,121.44832,22.0,4.3,9.2,0.0,4.2,0.8
344,五股區,五股工商立體停車場,25.08245,121.43955,22.0,5.4,7.9,0.0,0.0,9.2
345,五股區,五股戶政事務所,25.09155,121.44561,30.0,3.2,8.3,0.0,4.7,15.4
346,五股區,五股環保藝術公園(芳洲路),25.08425,121.44308,18.0,1.9,8.1,0.0,5.9,0.8
347,五股區,五股郵局,25.10165,121.45098,30.0,4.4,12.9,0.0,7.9,0.0
348,五股區,公五公園,25.08655,121.44529,39.0,1.1,11.1,0.0,9.1,0.6
349,五股區,凌雲路一段158巷口,25.10356,121.44818,20.0,3.3,7.6,0.0,3.8,0.4
350,五股區,台北得意GO,25.07429,121.46769,20.0,4.9,8.4,0.0,0.0,2.7
351,五股區,御史路1巷,25.0904,121.442,20.0,2.3,6.8,0.0,4.1,0.8
352,五股區,德泰公園,25.06812,121.43505,13.0,0.0,0.0,0.0,0.0,100.0
353,五股區,德音國小,25.07198,121.43564,20.0,2.8,7.2,0.0,4.0,2.0
354,五股區,成功運動公園,25.09283,121.44472,14.0,2.2,4.4,0.0,0.0,3.2
355,五股區,成州停車場,25.10013,121.44836,18.0,1.2,6.5,0.0,4.5,1.7
356,五股區,成州國小,25.09952,121.4509,20.0,2.0,7.2,0.0,5.0,1.8
357,五股區,成州派出所,25.09155,121.44785,49.0,1.0,12.6,0.0,10.6,0.0
358,五股區,成德公園,25.10484,121.45282,20.0,3.2,8.6,0.0,4.9,1.6
359,五股區,成泰路4段22巷,25.1083,121.456,42.0,2.8,8.8,0.0,5.6,1.4
360,五股區,成泰路一段(中油),25.07785,121.43555,20.0,3.2,9.0,0.0,5.3,0.3
361,五股區,新五路二段299號,25.08707,121.44361,26.0,2.0,8.1,0.0,5.9,1.8
362,五股區,新北市勞工活動中心,25.0615,121.451,35.0,19.4,20.0,2.2,0.0,14.4
363,五股區,新北市工商展覽中心,25.06433,121.44761,30.0,20.1,22.9,0.2,0.0,8.1
364,五股區,新北市立圖書館五股成功分館,25.09472,121.44685,15.0,1.7,6.1,0.0,4.1,1.0
365,五股區,新城一路(守讓堂),25.08373,121.4407,15.0,2.8,5.8,0.0,2.6,4.4
366,五股區,民義公園,25.08819,121.434746,20.0,1.6,7.7,0.0,5.7,1.8
367,五股區,永安橋下停車場,25.07978,121.44905,14.0,0.3,7.0,0.0,5.0,0.0
368,五股區,獅子頭山水匯集廣場,25.11171,121.45769,25.0,2.3,7.5,0.0,4.8,2.3
369,五股區,芳洲八路,25.0888,121.44631,20.0,2.6,7.0,0.0,4.0,0.4
370,五股區,貿商國宅,25.06939,121.43068,23.0,2.1,8.8,0.0,6.5,2.7
371,五股區,陸光國宅,25.08832,121.43232,20.0,1.5,9.0,0.0,7.0,1.1
372,八里區,下庄市場,25.14678,121.3999,20.0,2.2,4.6,0.0,2.1,2.0
373,八里區,中山賢一街口,25.15916,121.42144,17.0,1.1,5.4,0.0,3.4,2.1
374,八里區,八里中庄市場綜合大樓,25.15993,121.41407,28.0,3.2,8.1,0.0,4.4,2.3
375,八里區,八里停五平面停車場,25.15779,121.41758,30.0,1.0,7.3,0.0,5.3,0.3
376,八里區,八里區民活動中心,25.14933,121.40126,14.0,1.8,4.9,0.0,2.9,5.5
377,八里區,八里國小,25.14896,121.4026,15.0,2.5,5.7,0.0,2.8,4.5
378,八里區,八里左岸自行車道(4.4K福德宮),25.14315,121.44789,15.0,3.4,5.8,0.0,0.0,7.1
379,八里區,八里文化公園(棒球場),25.16359,121.41251,60.0,4.8,11.5,0.0,6.0,2.5
380,八里區,八里文昌五街,25.15592,121.41342,16.0,0.4,7.8,0.0,5.8,0.0
381,八里區,八里福朋喜來登酒店,25.15922,121.42945,30.0,3.4,9.4,0.0,5.4,1.4
382,八里區,八里行政中心,25.15397,121.40721,20.0,1.4,6.7,0.0,4.7,0.8
383,八里區,十三行博物館,25.157,121.406,46.0,3.3,8.9,0.0,5.1,6.6
384,八里區,商港一十三行路口,25.15483,121.40558,30.0,1.6,8.9,0.0,6.9,0.0
385,八里區,商港三頂罟二路口,25.15333,121.40168,25.0,2.8,9.7,0.0,6.5,0.0
386,八里區,商港公園(商港七商港一路口),25.14916,121.39841,15.0,2.0,5.1,0.0,2.8,1.4
387,八里區,商港公園(商港八商港一路口),25.15039,121.40026,15.0,2.1,6.6,0.0,4.2,0.4
388,八里區,商港六商港三路口,25.14968,121.39589,15.0,1.5,5.6,0.0,3.6,0.4
389,八里區,大崁國小,25.16064,121.41938,20.0,2.6,7.4,0.0,4.5,1.4
390,八里區,挖仔尾自然生態保留區,25.16419,121.41586,15.0,2.4,5.3,0.0,2.4,8.5
391,八里區,文昌公園,25.15709,121.41033,15.0,2.4,5.5,0.0,2.8,2.1
392,八里區,水興公,25.16208,121.42509,15.0,3.7,5.6,0.0,0.0,2.8
393,八里區,渡船頭平面停車場,25.15687,121.43527,33.0,3.1,11.2,0.0,7.6,1.1
394,八里區,片仔溝公園,25.1502,121.40581,20.0,1.0,5.6,0.0,3.6,2.5
395,八里區,狀元公園,25.1545,121.41036,20.0,1.1,7.2,0.0,5.2,0.1
396,八里區,訊塘廣場(義民中華路口),25.14256,121.39564,21.0,0.9,6.6,0.0,4.6,0.0
397,八里區,訊塘社區公園,25.1455,121.39609,13.0,1.6,3.8,0.0,1.8,7.2
398,八里區,訊庄埔公園,25.14244,121.39222,15.0,0.7,4.9,0.0,2.9,0.8
399,八里區,頂罟公園,25.1533,121.40413,15.0,1.0,4.8,0.0,2.8,1.0
400,八里區,龍形停車場,25.13041,121.4513,40.0,2.4,11.7,0.0,9.0,0.3
401,八里區,龍米河濱公園,25.14455,121.44684,20.0,0.1,9.3,0.0,7.3,0.0
402,八里區,龍米路二段205巷口,25.1585,121.43231,22.0,3.7,9.1,0.0,4.8,1.1
403,土城區,中央中華路口(金城),24.96875,121.43808,16.0,1.9,6.4,0.0,4.3,2.0
404,土城區,中央公園(莊園街),24.98205,121.44565,33.0,4.8,6.5,0.0,0.0,1.6
405,土城區,中央公園地下停車場,24.98276,121.44478,15.0,1.1,3.6,0.0,1.6,10.3
406,土城區,中央慶利街口(風華綠中央社區),24.97338,121.44052,22.0,12.2,8.9,5.2,0.0,1.4
407,土城區,中央路一段292巷口,24.98279,121.44383,53.0,3.0,8.1,0.0,4.6,1.8
408,土城區,中央路三段281巷,24.96314,121.42679,24.0,3.4,3.8,0.1,0.0,7.8
409,土城區,中央路二段180巷,24.97616,121.44162,15.0,8.4,4.9,4.8,0.0,4.5
410,土城區,中央路四段33號北側,24.96222,121.42329,15.0,3.4,5.7,0.0,0.0,5.8
411,土城區,中山1號科技總部,24.960447,121.412125,42.0,13.9,15.9,0.0,0.0,2.7
412,土城區,中山三民路口(土城工業區),24.96287,121.42122,40.0,4.9,14.4,0.0,8.7,1.6
413,土城區,中華中央路一段242巷口,24.98551,121.44348,38.0,5.0,8.4,0.0,0.0,1.1
414,土城區,中華城林路口,24.97525,121.43883,30.0,3.8,9.0,0.0,4.6,2.3
415,土城區,中華日新街口,24.98756,121.44463,10.0,3.6,5.4,0.0,0.0,10.0
416,土城區,中華裕華街口,24.99003,121.4472,13.0,4.2,5.3,0.0,0.0,3.8
417,土城區,中華路一段70巷口,24.98825,121.4454,12.0,4.3,7.3,0.0,0.0,5.5
418,土城區,亞洲員安路口,24.97256,121.43485,38.0,11.8,19.6,0.0,0.0,3.1
419,土城區,和平路105號,24.96847,121.45129,10.0,1.3,4.8,0.0,2.8,1.0
420,土城區,員和公園,24.978918,121.44275,34.0,14.0,12.9,3.2,0.0,0.0
421,土城區,員林平面停車場,24.97681,121.44437,9.0,5.0,3.4,2.3,0.0,5.1
422,土城區,員林社區公園,24.97784,121.44328,50.0,3.6,10.9,0.0,6.7,0.3
423,土城區,土城仁愛社區公園,24.98071,121.46035,39.0,6.6,11.8,0.0,0.0,0.7
424,土城區,土城區公所,24.9719,121.44316,28.0,6.5,12.6,0.0,0.0,0.4
425,土城區,土城國中,24.96243,121.43037,50.0,3.4,4.0,0.0,0.0,23.2
426,土城區,土城國中(永安街115巷),24.96316,121.42894,39.0,1.5,4.9,0.0,2.9,14.7
427,土城區,土城國小(興城路),24.97267,121.44149,17.0,6.2,8.1,0.0,0.0,1.7
428,土城區,土城紫藤廊道(學海街),24.97923,121.44836,25.0,7.5,6.6,2.0,0.0,0.7
429,土城區,土城綜合球場,24.97872,121.4542,30.0,3.6,5.4,0.0,0.0,26.4
430,土城區,土城綜合體育場,24.984095,121.4538,56.0,4.7,5.0,0.4,0.0,2.0
431,土城區,大安中央路口,24.96576,121.43264,27.0,2.5,5.1,0.0,2.2,12.1
432,土城區,大安市民活動中心,24.96595,121.43935,25.0,9.4,14.0,0.0,0.0,7.6
433,土城區,學士學府路口(大苑社區),24.97696,121.4458,47.0,10.4,12.4,0.0,0.0,0.3
434,土城區,學士龍山二街口(金城舞2社區),24.97991,121.45049,31.0,12.1,5.4,8.5,0.0,2.7
435,土城區,學府中正路口(A+社區),24.97551,121.44534,40.0,3.4,10.4,0.0,6.5,0.3
436,土城區,學成公園,24.98803,121.45151,42.0,4.6,9.1,0.0,0.0,0.0
437,土城區,廣福國小,24.98713,121.45506,20.0,12.9,5.1,9.8,0.0,1.6
438,土城區,廣福派出所,24.98816,121.45655,43.0,17.4,10.2,9.8,0.0,0.0
439,土城區,延吉街111巷1弄,24.98623,121.47171,18.0,5.4,6.4,0.0,0.0,2.0
440,土城區,延吉街291巷口,24.98394,121.46716,10.0,4.7,3.4,2.0,0.0,9.7
441,土城區,延吉街47巷口,24.98795,121.47236,10.0,3.5,3.4,0.6,0.0,5.1
442,土城區,延和廣場,24.98704,121.46415,19.0,7.0,3.8,4.2,0.0,4.0
443,土城區,延和社區公園,24.99018,121.46882,40.0,17.5,13.7,6.4,0.0,0.1
444,土城區,惜福公園,24.98144,121.44815,20.0,3.4,4.8,0.0,0.0,3.2
445,土城區,承天路4巷(MRT社區),24.964,121.43617,40.0,1.9,21.2,0.0,19.0,0.0
446,土城區,捷運土城站(1號出口),24.97314,121.44418,10.0,6.5,3.7,3.7,0.0,19.8
447,土城區,捷運土城站(2號出口),24.9728,121.44395,69.0,33.9,22.8,16.2,0.0,5.9
448,土城區,捷運土城站(3號出口),24.9739,121.44527,33.0,3.5,9.9,0.0,5.8,3.2
449,土城區,捷運媽祖田站,24.95381,121.41185,35.0,2.9,15.4,0.0,12.0,0.1
450,土城區,捷運永寧站(2號出口),24.96613,121.43554,47.0,10.1,18.1,0.0,0.0,3.7
451,土城區,捷運永寧站(3號出口),24.96711,121.43688,23.0,4.2,5.4,0.0,0.0,11.3
452,土城區,捷運永寧站(4號出口),24.96744,121.43677,12.0,4.8,4.6,0.9,0.0,10.0
453,土城區,捷運海山站(1號出口),24.98441,121.44855,80.0,32.3,27.4,9.7,0.0,2.4
454,土城區,捷運海山站(2號出口),24.98457,121.44875,32.0,27.6,24.6,7.1,0.0,2.8
455,土城區,捷運海山站(3號出口),24.98677,121.44935,40.0,24.6,22.4,5.9,0.0,4.8
456,土城區,捷運海山站(3號出口)轉乘停車場,24.98639,121.44911,80.0,38.3,27.0,17.1,0.0,2.4
457,土城區,捷運頂埔站(2號出口),24.95852,121.4178,66.0,1.6,16.7,0.0,14.7,1.4
458,土城區,捷運頂埔站(3號出口),24.95996,121.42,64.0,0.1,11.0,0.0,9.0,0.0
459,土城區,捷運頂埔站(福田路),24.95852,121.4178,66.0,19.4,17.1,5.2,0.0,2.3
460,土城區,斬龍山遺址文化公園,24.97666,121.4477,64.0,7.8,14.3,0.0,0.0,3.1
461,土城區,新北高工,24.98344,121.45054,57.0,6.6,7.6,0.0,0.0,4.1
462,土城區,新北高工(學士路),24.98216,121.45277,28.0,13.5,5.1,10.5,0.0,2.8
463,土城區,新北高工(明德路),24.98112,121.4515,18.0,4.1,2.0,2.7,0.0,11.7
464,土城區,新洲擺接堡路口,24.97781,121.43742,28.0,2.6,14.3,0.0,11.3,0.4
465,土城區,日和中華路口,24.98402,121.44283,21.0,6.2,6.8,0.2,0.0,0.8
466,土城區,明德平面停車場,24.98403,121.46628,10.0,2.1,2.3,0.0,0.0,28.0
467,土城區,明德青和街口,24.97738,121.45754,31.0,2.3,3.2,0.0,0.0,19.2
468,土城區,永豐路157巷口,24.98171,121.46709,21.0,4.3,6.7,0.0,0.0,10.7
469,土城區,沛陂社區公園,24.963263,121.4197,28.0,17.1,16.7,3.0,0.0,0.3
470,土城區,清和里(青雲路),24.97513,121.45874,37.0,1.9,1.1,0.0,0.0,24.6
471,土城區,清水社區公園,24.98382,121.46353,42.0,2.1,6.5,0.0,4.1,2.5
472,土城區,清水高中,24.982,121.46547,46.0,3.9,3.4,1.1,0.0,27.4
473,土城區,清水高中(國際路),24.98034,121.46498,13.0,3.5,3.1,0.9,0.0,29.5
474,土城區,立德青雲路口,24.9883,121.46102,40.0,3.3,5.5,0.0,0.0,5.4
475,土城區,莊園街(金城舞5社區),24.981312,121.44792,40.0,2.4,5.4,0.0,2.7,3.7
476,土城區,莒光四村停車場,24.98716,121.44639,12.0,5.2,5.1,0.9,0.0,1.0
477,土城區,華南頂埔科技大樓,24.96046,121.41716,40.0,6.1,14.8,0.0,7.8,0.4
478,土城區,裕民路55巷,24.9886,121.44948,17.0,7.9,6.7,2.4,0.0,0.7
479,土城區,裕民路口(清水路),24.98157,121.45616,34.0,1.7,5.1,0.0,3.1,3.1
480,土城區,裕生停車場,24.9846,121.44687,15.0,6.0,5.0,1.9,0.0,1.4
481,土城區,裕華街,24.9905,121.44643,15.0,1.8,4.0,0.0,1.9,8.3
482,土城區,金城?廷街口,24.98814,121.46864,9.0,3.4,3.5,0.4,0.0,1.7
483,土城區,金城峯廷街口,24.98814,121.46864,9.0,1.9,2.7,0.0,0.0,3.5
484,土城區,金城忠義路口,24.9691,121.44024,40.0,6.8,19.5,0.0,11.7,0.1
485,土城區,金城明德路口(東北側),24.98078,121.45311,18.0,0.0,2.0,0.0,0.0,0.4
486,土城區,金城立德路口,24.98689,121.46602,47.0,4.5,8.0,0.0,0.0,1.4
487,土城區,金城立體停車場,24.98367,121.45795,60.0,7.4,7.3,1.2,0.0,8.5
488,土城區,金城裕民路口(中正國中),24.98288,121.45619,54.0,2.8,1.9,0.0,0.0,14.4
489,土城區,金城裕民路口(金城舞社區),24.98156,121.45466,40.0,1.6,4.4,0.0,2.4,3.1
490,土城區,金城路三段156號前,24.98728,121.46708,15.0,5.5,5.2,1.1,0.0,4.7
491,土城區,金城路三段52巷,24.98635,121.46609,16.0,6.8,5.6,2.3,0.0,0.0
492,土城區,金城路二段61巷口(聯邦銀行),24.97886,121.45077,40.0,2.7,6.6,0.0,3.5,10.7
493,土城區,金城龍山二街口,24.97881,121.45096,20.0,0.0,0.0,0.0,0.0,100.0
494,土城區,長風社區,24.97811,121.43937,30.0,4.4,6.4,0.0,0.0,1.7
495,土城區,雲溪廣場(青雲路183巷),24.9827,121.45961,15.0,1.6,4.8,0.0,2.8,0.6
496,土城區,青山廣場,24.97793,121.45987,42.0,10.7,7.1,5.3,0.0,2.3
497,土城區,青隆青福街口,24.97974,121.45665,20.0,2.0,4.8,0.0,2.5,6.4
498,土城區,青雲路411巷口(樂晴市樂郡區社區),24.97582,121.45911,39.0,1.9,2.9,0.0,0.0,31.2
499,土城區,青雲路434巷口,24.97193,121.45915,18.0,1.9,2.2,0.0,0.0,24.0
500,土城區,青雲路451巷口(紐約艾美社區),24.97475,121.45873,41.0,1.0,1.8,0.0,0.0,41.5
501,土城區,頂埔國小,24.95636,121.4144,40.0,4.1,7.8,0.0,0.0,2.1
502,土城區,頂埔市場,24.95816,121.41504,29.0,8.1,7.8,1.6,0.0,2.1
503,土城區,頂新公園,24.95397,121.41425,21.0,15.3,10.8,6.8,0.0,0.7
504,土城區,頂新祖田市民活動中心,24.95319,121.41211,43.0,3.5,8.2,0.0,4.2,28.1
505,坪林區,國中碇坪路二段口,24.93666,121.71259,19.0,5.5,7.0,0.0,0.0,45.2
506,坪林區,坪林旅遊服務中心,24.93522,121.70528,22.0,7.8,7.3,1.7,0.0,57.1
507,坪林區,坪林茶業博物館,24.93475,121.71254,20.0,5.8,5.5,1.2,0.0,57.1
508,坪林區,水柳腳立體停車場,24.93555,121.71021,23.0,8.4,8.0,1.6,0.0,57.8
509,平溪區,十分遊客中心,25.04711,121.78279,42.0,6.5,6.2,1.3,0.0,58.1
510,平溪區,嶺腳車站,25.03005,121.74788,30.0,5.5,5.3,1.0,0.0,58.1
511,平溪區,平溪國中,25.02348,121.73422,55.0,6.3,6.2,1.0,0.0,57.9
512,平溪區,平溪市民活動中心,25.02484,121.7372,20.0,7.3,6.7,1.7,0.0,64.8
513,平溪區,菁桐老街,25.02398,121.72448,27.0,6.3,6.1,1.1,0.0,59.6
514,新店區,三民地下停車場,24.97097,121.53718,24.0,3.4,3.6,0.3,0.0,10.9
515,新店區,中印青潭廠,24.95446,121.55947,25.0,0.7,8.7,0.0,6.7,0.4
516,新店區,中央新村(中央三街),24.9764,121.52488,23.0,4.3,5.0,0.0,0.0,0.8
517,新店區,中央陸橋(中央一街),24.97371,121.52736,16.0,2.2,4.9,0.0,2.4,2.7
518,新店區,中山路31巷(波爾多2社區),24.9803,121.52478,40.0,14.3,8.9,7.6,0.0,0.6
519,新店區,中正國小,24.9714,121.53646,36.0,14.3,8.7,7.8,0.0,1.1
520,新店區,中正民權路口,24.98263,121.5336,92.0,15.5,12.0,5.8,0.0,27.3
521,新店區,中正路144巷口,24.97148,121.5419,15.0,3.4,5.3,0.0,0.0,1.7
522,新店區,中正路284巷,24.9747,121.53842,29.0,13.3,8.0,7.2,0.0,0.1
523,新店區,中正路399巷口,24.9771,121.53455,22.0,8.6,8.2,1.7,0.0,2.0
524,新店區,中興中正路口,24.96991,121.54617,30.0,14.9,13.8,3.4,0.0,0.1
525,新店區,中興寶慶街口,24.98694,121.54195,49.0,10.2,17.3,0.0,0.0,0.1
526,新店區,中興寶橋路口,24.97618,121.54687,61.0,12.5,21.3,0.0,0.0,0.8
527,新店區,中興文化路口(東南側),24.98037,121.5445,19.0,4.3,8.7,0.0,3.8,1.8
528,新店區,中興檳榔路口,24.96337,121.54185,13.0,6.1,4.7,2.3,0.0,2.5
529,新店區,中興路2段100巷口,24.97136,121.5475,21.0,5.3,8.0,0.0,0.0,1.7
530,新店區,中華郵政五城郵局,24.94483,121.47917,15.0,0.2,6.7,0.0,4.7,0.8
531,新店區,中華郵政玫瑰城郵局,24.94702,121.49674,16.0,0.6,10.4,0.0,8.4,0.0
532,新店區,五峰國中,24.96601,121.54311,34.0,6.3,11.7,0.0,0.0,4.1
533,新店區,光明街,24.96316,121.54009,27.0,8.0,11.6,0.0,0.0,0.6
534,新店區,北城生活廣場(富貴街),24.94888,121.49409,11.0,0.5,4.5,0.0,2.5,0.6
535,新店區,北新國小,24.97423,121.54443,49.0,13.0,18.1,0.0,0.0,1.6
536,新店區,北新新生街口,24.96561,121.54061,12.0,3.7,6.3,0.0,0.0,1.1
537,新店區,北新路二段228巷口,24.97775,121.54284,12.0,4.6,5.5,0.0,0.0,5.6
538,新店區,十四張?文路口,24.98055,121.52978,15.0,1.1,4.1,0.0,2.1,2.3
539,新店區,十四張啓文路口,24.98055,121.52978,15.0,0.5,2.8,0.0,0.8,5.1
540,新店區,十四張央北二路口(波爾多社區),24.98285,121.52635,40.0,12.4,14.5,0.0,0.0,2.3
541,新店區,十四張歷史公園(北側),24.9798,121.52689,24.0,4.4,3.2,1.9,0.0,6.4
542,新店區,十四張歷史公園(南側),24.979,121.52844,20.0,1.7,2.2,0.0,0.0,14.8
543,新店區,十四張歷史建築園區(文記街),24.98065,121.52792,49.0,1.9,6.1,0.0,3.9,4.8
544,新店區,博愛中正路口,24.97282,121.54072,31.0,0.1,7.0,0.0,5.0,0.1
545,新店區,台北慈濟醫院,24.9859,121.537,40.0,20.7,25.4,0.0,0.0,3.4
546,新店區,台灣科技總部,24.97344,121.54905,11.0,6.7,6.7,1.0,0.0,6.8
547,新店區,吉安停車場,24.96623,121.51635,14.0,2.0,3.1,0.0,0.0,24.6
548,新店區,啟文央北二路口(中央公園社區),24.97976,121.52935,40.0,2.1,5.7,0.0,3.4,3.0
549,新店區,國家人權博物館,24.98835,121.53198,15.0,3.9,6.3,0.0,0.0,15.4
550,新店區,大豐公園停車場,24.97875,121.53587,15.0,5.9,4.2,2.6,0.0,4.0
551,新店區,大豐里(建國路),24.97991,121.53799,13.0,5.8,6.8,0.0,0.0,1.4
552,新店區,大鵬華城,24.99116,121.53398,31.0,13.7,7.9,7.8,0.0,0.7
553,新店區,天山公園(永安街),24.98652,121.51753,30.0,7.1,10.3,0.0,0.0,1.4
554,新店區,央北三中央路口(全陽大璽),24.97878,121.53339,73.0,9.2,10.8,0.0,0.0,3.2
555,新店區,央北二月記街口,24.97763,121.53008,22.0,1.7,2.5,0.0,0.0,8.5
556,新店區,央北新村平面停車場,24.97752,121.52737,49.0,4.6,8.6,0.0,0.0,0.1
557,新店區,央北社會住宅,24.98263,121.52643,64.0,10.7,18.8,0.0,0.0,0.0
558,新店區,安光公園,24.96423,121.51446,32.0,3.9,11.3,0.0,6.8,1.3
559,新店區,安和公園,24.97411,121.51885,44.0,2.7,8.5,0.0,5.4,2.0
560,新店區,安和市民活動中心,24.97532,121.51569,25.0,2.4,5.5,0.0,2.7,2.3
561,新店區,安和碧安街口,24.96696,121.51776,20.0,2.5,6.1,0.0,3.2,5.5
562,新店區,安和路二段117巷口,24.97029,121.51883,17.0,1.5,3.8,0.0,1.8,6.4
